"analysis_group","pt_standard_en","pt","pt_cn","soc_en","soc_cn","cases","a","b","c","d","a_plus_b","a_plus_c","a_plus_b_plus_c_plus_d","ROR","ROR_025","ROR_975","ror_95ci_range","PRR","chi_squared","IC","IC025","expected_E","EBGM","EBGM05","is_ror_signal","is_prr_signal","is_bcpnn_signal","is_mgps_signal","is_core_ror_prr_signal","is_strict_four_algorithm_signal"
"POOLED","TOXIC EPIDERMAL NECROLYSIS","TOXIC EPIDERMAL NECROLYSIS","中毒性表皮坏死松解症","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","22","22","14759","14185","19877513","14781","14207","19906479","2.09","1.37","3.17","2.09 (1.37, 3.17)","2.09","12.45","1.06","0.63","10.549","2.04","1.09","1","1","1","0","1","0"
"POOLED","Acute respiratory distress syndrome","Acute respiratory distress syndrome","急性呼吸窘迫综合征","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","22","22","14759","16842","19874856","14781","16864","19906479","1.76","1.16","2.67","1.76 (1.16, 2.67)","1.76","7.19","0.81","0.39","12.5219","1.73","0.92","1","0","1","0","0","0"
"POOLED","Local swelling","Local swelling",,,,"22","22","14759","17408","19874290","14781","17430","19906479","1.7","1.12","2.59","1.70 (1.12, 2.59)","1.7","6.35","0.77","0.34","12.9422","1.67","0.89","1","0","1","0","0","0"
"POOLED","Lactic acidosis","Lactic acidosis","乳酸酸中毒","Metabolism and nutrition disorders","代谢及营养类疾病","22","22","14759","29907","19861791","14781","29929","19906479","0.99","0.65","1.5","0.99 (0.65, 1.50)","0.99","0","-0.01","-0.44","22.2229","0.99","0.53","0","0","0","0","0","0"
"POOLED","DYSKINESIA","DYSKINESIA","运动障碍","Nervous system disorders","各类神经系统疾病","22","22","14759","38556","19853142","14781","38578","19906479","0.77","0.51","1.17","0.77 (0.51, 1.17)","0.77","1.55","-0.38","-0.81","28.645","0.77","0.41","0","0","0","0","0","0"
"POOLED","INJECTION SITE ERYTHEMA","INJECTION SITE ERYTHEMA","注射部位红斑","General disorders and administration site conditions","全身性疾病及给药部位各种反应","22","22","14759","117123","19774575","14781","117145","19906479","0.25","0.17","0.38","0.25 (0.17, 0.38)","0.25","48.87","-1.98","-2.41","86.9827","0.26","0.14","0","0","0","0","0","0"
"POOLED","Hyperpyrexia","Hyperpyrexia","高热","General disorders and administration site conditions","全身性疾病及给药部位各种反应","21","21","14760","3830","19887868","14781","3851","19906479","7.39","4.81","11.35","7.39 (4.81, 11.35)","7.38","115.19","2.88","2.44","2.8595","6.4","3.4","1","1","1","1","1","1"
"POOLED","INJECTION SITE VESICLES","INJECTION SITE VESICLES","注射部位囊泡","General disorders and administration site conditions","全身性疾病及给药部位各种反应","21","21","14760","5590","19886108","14781","5611","19906479","5.06","3.3","7.77","5.06 (3.30, 7.77)","5.06","68.09","2.33","1.9","4.1663","4.61","2.45","1","1","1","1","1","1"
"POOLED","MULTI-ORGAN FAILURE","MULTI-ORGAN FAILURE",,,,"21","21","14760","17587","19874111","14781","17608","19906479","1.61","1.05","2.47","1.61 (1.05, 2.47)","1.61","4.81","0.68","0.25","13.0743","1.58","0.84","1","0","1","0","0","0"
"POOLED","PNEUMONIA ASPIRATION","PNEUMONIA ASPIRATION","感染性吸入性肺炎","Infections and infestations","感染及侵染类疾病","21","21","14760","23536","19868162","14781","23557","19906479","1.2","0.78","1.84","1.20 (0.78, 1.84)","1.2","0.71","0.26","-0.17","17.4916","1.2","0.64","0","0","0","0","0","0"
"POOLED","White blood cell count increased","White blood cell count increased","白细胞计数升高","Investigations","各类检查","21","21","14760","37121","19854577","14781","37142","19906479","0.76","0.5","1.17","0.76 (0.50, 1.17)","0.76","1.57","-0.39","-0.83","27.5788","0.77","0.41","0","0","0","0","0","0"
"POOLED","Hypoglycaemia","Hypoglycaemia","低血糖","Metabolism and nutrition disorders","代谢及营养类疾病","21","21","14760","46290","19845408","14781","46311","19906479","0.61","0.4","0.94","0.61 (0.40, 0.94)","0.61","5.23","-0.71","-1.15","34.3869","0.62","0.33","0","0","0","0","0","0"
"POOLED","Hyponatraemia","Hyponatraemia","低钠血症","Metabolism and nutrition disorders","代谢及营养类疾病","21","21","14760","53582","19838116","14781","53603","19906479","0.53","0.34","0.81","0.53 (0.34, 0.81)","0.53","8.91","-0.92","-1.36","39.8014","0.53","0.28","0","0","0","0","0","0"
"POOLED","Nasal pruritus","Nasal pruritus","鼻瘙痒","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","20","20","14761","1140","19890558","14781","1160","19906479","23.64","15.19","36.79","23.64 (15.19, 36.79)","23.61","425.6","4.54","4.09","0.8613","15.06","7.96","1","1","1","1","1","1"
"POOLED","INJECTION SITE OEDEMA","INJECTION SITE OEDEMA","注射部位水肿","General disorders and administration site conditions","全身性疾病及给药部位各种反应","20","20","14761","1619","19890079","14781","1639","19906479","16.65","10.71","25.88","16.65 (10.71, 25.88)","16.62","290.14","4.04","3.59","1.217","11.94","6.31","1","1","1","1","1","1"
"POOLED","Laryngospasm","Laryngospasm","喉痉挛","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","20","20","14761","2588","19889110","14781","2608","19906479","10.41","6.7","16.17","10.41 (6.70, 16.17)","10.4","168.64","3.37","2.92","1.9365","8.41","4.45","1","1","1","1","1","1"
"POOLED","ARTERIOSPASM CORONARY","ARTERIOSPASM CORONARY","冠状动脉痉挛","Cardiac disorders","心脏器官疾病","20","20","14761","3743","19887955","14781","3763","19906479","7.2","4.64","11.18","7.20 (4.64, 11.18)","7.19","106.05","2.84","2.39","2.7941","6.22","3.29","1","1","1","1","1","1"
"POOLED","Dermatitis exfoliative","Dermatitis exfoliative","剥脱性皮炎","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","20","20","14761","4898","19886800","14781","4918","19906479","5.5","3.54","8.54","5.50 (3.54, 8.54)","5.5","73.26","2.45","2","3.6517","4.94","2.61","1","1","1","1","1","1"
"POOLED","Meningitis","Meningitis","脑膜炎","Infections and infestations","感染及侵染类疾病","20","20","14761","6310","19885388","14781","6330","19906479","4.27","2.75","6.63","4.27 (2.75, 6.63)","4.27","49.86","2.09","1.64","4.7002","3.94","2.08","1","1","1","1","1","1"
"POOLED","Nasal discomfort","Nasal discomfort","鼻部不适","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","20","20","14761","7624","19884074","14781","7644","19906479","3.53","2.28","5.48","3.53 (2.28, 5.48)","3.53","36.19","1.82","1.37","5.6758","3.32","1.76","1","1","1","0","1","0"
"POOLED","Haematemesis","Haematemesis","呕血","Gastrointestinal disorders","胃肠系统疾病","20","20","14761","24273","19867425","14781","24293","19906479","1.11","0.72","1.72","1.11 (0.72, 1.72)","1.11","0.21","0.15","-0.3","18.0381","1.11","0.58","0","0","0","0","0","0"
"POOLED","Pancreatitis","Pancreatitis","胰腺炎","Gastrointestinal disorders","胃肠系统疾病","20","20","14761","50312","19841386","14781","50332","19906479","0.53","0.34","0.83","0.53 (0.34, 0.83)","0.53","8.1","-0.9","-1.35","37.3726","0.54","0.29","0","0","0","0","0","0"
"POOLED","Eye pain","Eye pain","眼痛","Eye disorders","眼器官疾病","20","20","14761","51803","19839895","14781","51823","19906479","0.52","0.33","0.8","0.52 (0.33, 0.80)","0.52","8.9","-0.94","-1.39","38.4797","0.53","0.28","0","0","0","0","0","0"
"POOLED","Meningitis fungal","Meningitis fungal","真菌性脑膜炎","Infections and infestations","感染及侵染类疾病","19","19","14762","205","19891493","14781","224","19906479","124.89","78.03","199.88","124.89 (78.03, 199.88)","124.73","2134.23","6.84","6.36","0.1663","29.27","15.39","1","1","1","1","1","1"
"POOLED","Meningitis bacterial","Meningitis bacterial","细菌性脑膜炎","Infections and infestations","感染及侵染类疾病","19","19","14762","1338","19890360","14781","1357","19906479","19.13","12.16","30.1","19.13 (12.16, 30.10)","19.11","321.54","4.24","3.77","1.0076","12.93","6.8","1","1","1","1","1","1"
"POOLED","Resuscitation","Resuscitation","复苏","Surgical and medical procedures","各种手术及医疗操作","19","19","14762","1601","19890097","14781","1620","19906479","15.99","10.17","25.14","15.99 (10.17, 25.14)","15.97","263.53","3.98","3.52","1.2029","11.45","6.02","1","1","1","1","1","1"
"POOLED","Skin warm","Skin warm","皮肤发热","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","19","19","14762","5533","19886165","14781","5552","19906479","4.63","2.95","7.26","4.63 (2.95, 7.26)","4.62","53.75","2.2","1.74","4.1225","4.22","2.22","1","1","1","1","1","1"
"POOLED","GRAND MAL CONVULSION","GRAND MAL CONVULSION",,,,"19","19","14762","9328","19882370","14781","9347","19906479","2.74","1.75","4.3","2.74 (1.75, 4.30)","2.74","20.98","1.45","0.99","6.9404","2.62","1.38","1","1","1","0","1","0"
"POOLED","Salivary hypersecretion","Salivary hypersecretion","唾液分泌过多","Gastrointestinal disorders","胃肠系统疾病","19","19","14762","9476","19882222","14781","9495","19906479","2.7","1.72","4.24","2.70 (1.72, 4.24)","2.7","20.28","1.43","0.97","7.0502","2.58","1.36","1","1","1","0","1","0"
"POOLED","ASPIRATION","ASPIRATION","误吸","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","19","19","14762","10181","19881517","14781","10200","19906479","2.51","1.6","3.94","2.51 (1.60, 3.94)","2.51","17.26","1.33","0.87","7.5737","2.42","1.27","1","1","1","0","1","0"
"POOLED","Respiratory depression","Respiratory depression","呼吸抑制","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","19","19","14762","11581","19880117","14781","11600","19906479","2.21","1.41","3.47","2.21 (1.41, 3.47)","2.21","12.54","1.14","0.68","8.6133","2.14","1.13","1","1","1","0","1","0"
"POOLED","MYDRIASIS","MYDRIASIS","瞳孔散大","Eye disorders","眼器官疾病","19","19","14762","12228","19879470","14781","12247","19906479","2.09","1.33","3.28","2.09 (1.33, 3.28)","2.09","10.81","1.06","0.6","9.0937","2.03","1.07","1","1","1","0","1","0"
"POOLED","Choking","Choking","呛噎","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","19","19","14762","18457","19873241","14781","18476","19906479","1.39","0.88","2.17","1.39 (0.88, 2.17)","1.39","2.04","0.47","0.01","13.7188","1.37","0.72","0","0","1","0","0","0"
"POOLED","Product administration error","Product administration error","产品给用错误","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","19","19","14762","18418","19873280","14781","18437","19906479","1.39","0.89","2.18","1.39 (0.89, 2.18)","1.39","2.06","0.47","0.01","13.6899","1.37","0.72","0","0","1","0","0","0"
"POOLED","Multiple organ dysfunction syndrome","Multiple organ dysfunction syndrome","多器官功能不全综合征","General disorders and administration site conditions","全身性疾病及给药部位各种反应","19","19","14762","25324","19866374","14781","25343","19906479","1.01","0.64","1.58","1.01 (0.64, 1.58)","1.01","0","0.01","-0.45","18.8177","1.01","0.53","0","0","0","0","0","0"
"POOLED","Pleural effusion","Pleural effusion","胸腔积液","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","19","19","14762","58488","19833210","14781","58507","19906479","0.44","0.28","0.68","0.44 (0.28, 0.68)","0.44","13.8","-1.19","-1.65","43.4427","0.44","0.23","0","0","0","0","0","0"
"POOLED","INFECTION","INFECTION","感染","Infections and infestations","感染及侵染类疾病","19","19","14762","134715","19756983","14781","134734","19906479","0.19","0.12","0.3","0.19 (0.12, 0.30)","0.19","66.15","-2.4","-2.86","100.043","0.19","0.1","0","0","0","0","0","0"
"POOLED","Blindness cortical","Blindness cortical","皮质盲","Eye disorders","眼器官疾病","18","18","14763","449","19891249","14781","467","19906479","54.01","33.71","86.55","54.01 (33.71, 86.55)","53.95","899.41","5.7","5.22","0.3468","21.85","11.42","1","1","1","1","1","1"
"POOLED","Nasal obstruction","Nasal obstruction","鼻塞","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","18","18","14763","1618","19890080","14781","1636","19906479","14.99","9.42","23.86","14.99 (9.42, 23.86)","14.97","232.12","3.89","3.41","1.2148","10.79","5.64","1","1","1","1","1","1"
"POOLED","Choking sensation","Choking sensation","呛噎感","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","18","18","14763","5222","19886476","14781","5240","19906479","4.64","2.92","7.38","4.64 (2.92, 7.38)","4.64","51.22","2.21","1.74","3.8908","4.21","2.2","1","1","1","1","1","1"
"POOLED","Swelling of eyelid","Swelling of eyelid","眼睑肿胀","Eye disorders","眼器官疾病","18","18","14763","5503","19886195","14781","5521","19906479","4.41","2.77","7","4.41 (2.77, 7.00)","4.4","47.18","2.13","1.66","4.0995","4.02","2.1","1","1","1","1","1","1"
"POOLED","Hypotonia","Hypotonia","张力减低","Nervous system disorders","各类神经系统疾病","18","18","14763","9591","19882107","14781","9609","19906479","2.53","1.59","4.01","2.53 (1.59, 4.01)","2.53","16.57","1.34","0.86","7.1349","2.42","1.27","1","1","1","0","1","0"
"POOLED","HYPERTENSIVE CRISIS","HYPERTENSIVE CRISIS","高血压危象","Vascular disorders","血管与淋巴管类疾病","18","18","14763","10628","19881070","14781","10646","19906479","2.28","1.44","3.62","2.28 (1.44, 3.62)","2.28","12.91","1.19","0.72","7.9049","2.2","1.15","1","1","1","0","1","0"
"POOLED","Epilepsy","Epilepsy","癫痫","Nervous system disorders","各类神经系统疾病","18","18","14763","28550","19863148","14781","28568","19906479","0.85","0.53","1.35","0.85 (0.53, 1.35)","0.85","0.49","-0.24","-0.71","21.2124","0.85","0.45","0","0","0","0","0","0"
"POOLED","GENERAL PHYSICAL HEALTH DETERIORATION","GENERAL PHYSICAL HEALTH DETERIORATION","全身状况恶化","General disorders and administration site conditions","全身性疾病及给药部位各种反应","18","18","14763","106875","19784823","14781","106893","19906479","0.23","0.14","0.36","0.23 (0.14, 0.36)","0.23","47.74","-2.14","-2.61","79.3704","0.23","0.12","0","0","0","0","0","0"
"POOLED","Aneurysm ruptured","Aneurysm ruptured","动脉瘤破裂","Vascular disorders","血管与淋巴管类疾病","17","17","14764","852","19890846","14781","869","19906479","26.88","16.63","43.46","26.88 (16.63, 43.46)","26.85","414.86","4.72","4.23","0.6453","15.28","7.93","1","1","1","1","1","1"
"POOLED","Disorganised speech","Disorganised speech","胡言乱语","Psychiatric disorders","精神病类","17","17","14764","1642","19890056","14781","1659","19906479","13.95","8.65","22.5","13.95 (8.65, 22.50)","13.93","202.01","3.79","3.3","1.2318","10.1","5.25","1","1","1","1","1","1"
"POOLED","Ear pruritus","Ear pruritus","耳瘙痒","Ear and labyrinth disorders","耳及迷路类疾病","17","17","14764","3174","19888524","14781","3191","19906479","7.22","4.48","11.62","7.22 (4.48, 11.62)","7.21","90.42","2.84","2.36","2.3694","6.1","3.17","1","1","1","1","1","1"
"POOLED","Pneumothorax","Pneumothorax","气胸","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","17","17","14764","15088","19876610","14781","15105","19906479","1.52","0.94","2.44","1.52 (0.94, 2.44)","1.52","2.99","0.6","0.11","11.2158","1.49","0.78","0","0","1","0","0","0"
"POOLED","BLOOD UREA INCREASED","BLOOD UREA INCREASED","血尿素升高","Investigations","各类检查","17","17","14764","16438","19875260","14781","16455","19906479","1.39","0.87","2.24","1.39 (0.87, 2.24)","1.39","1.87","0.48","-0.01","12.2182","1.38","0.71","0","0","0","0","0","0"
"POOLED","Tinnitus","Tinnitus","耳鸣","Ear and labyrinth disorders","耳及迷路类疾病","17","17","14764","43847","19847851","14781","43864","19906479","0.52","0.32","0.84","0.52 (0.32, 0.84)","0.52","7.47","-0.94","-1.42","32.57","0.53","0.27","0","0","0","0","0","0"
"POOLED","Erythema of eyelid","Erythema of eyelid","眼睑红斑","Eye disorders","眼器官疾病","16","16","14765","5005","19886693","14781","5021","19906479","4.31","2.64","7.04","4.31 (2.64, 7.04)","4.3","40.43","2.1","1.6","3.7282","3.9","2.01","1","1","1","1","1","1"
"POOLED","Rales","Rales","啰音","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","16","16","14765","5489","19886209","14781","5505","19906479","3.93","2.4","6.41","3.93 (2.40, 6.41)","3.92","34.75","1.97","1.47","4.0876","3.6","1.85","1","1","1","0","1","0"
"POOLED","OLIGURIA","OLIGURIA","少尿","Renal and urinary disorders","肾脏及泌尿系统疾病","16","16","14765","5927","19885771","14781","5943","19906479","3.64","2.23","5.94","3.64 (2.23, 5.94)","3.63","30.46","1.86","1.36","4.4128","3.36","1.73","1","1","1","0","1","0"
"POOLED","Wrong product administered","Wrong product administered","给予的产品有误","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","16","16","14765","6124","19885574","14781","6140","19906479","3.52","2.15","5.75","3.52 (2.15, 5.75)","3.52","28.74","1.81","1.31","4.5591","3.26","1.68","1","1","1","0","1","0"
